ApprovalDate;Brand;Model;Type;LicensePlate;Mileage;CompanyName;DriverName;DriveDate;DriveDistance
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Aaron Harber;18/06/2022 21:48:07;36
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Lucas McDermott;25/12/2022 16:14:24;35
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Lynn Gerlach;23/08/2022 09:59:40;18
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Oscar Stamm;23/11/2022 17:29:52;18
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Edmond Runolfsdottir;25/02/2023 02:19:59;14
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Beth Bashirian;11/11/2022 06:25:46;36
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Blanche Durgan;08/02/2023 06:58:39;20
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Marcia Vandervort;27/03/2023 03:26:19;18
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Fredrick Anderson;19/09/2022 16:54:52;17
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Belinda Stehr;27/08/2022 22:13:20;19
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Jodi Runolfsson;19/10/2022 18:55:26;38
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Peggy Kohler;11/02/2023 06:50:47;13
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Joey Torp;07/07/2022 00:26:37;34
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Joy Gleichner;09/10/2022 20:20:27;34
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Robert Towne;04/09/2022 23:48:27;45
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Alfredo Collier;27/12/2022 07:35:45;23
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Ross Abernathy;30/11/2022 19:26:51;10
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;18/10/2022 05:37:23;30
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Freddie Lowe;10/11/2022 13:50:53;16
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Marco Pollich;23/03/2023 16:46:42;41
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Jacquelyn Klocko;26/11/2022 22:31:46;39
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Freddie Lowe;01/07/2022 20:59:27;24
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Ana Kautzer;21/10/2022 04:20:56;55
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Hazel Gerhold;07/01/2023 21:13:05;47
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Sarah McClure;24/10/2022 07:37:51;46
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Annette Pfeffer;06/08/2022 10:40:24;48
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Timmy Bashirian;09/12/2022 03:42:19;17
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Sidney Bernhard;13/10/2022 12:46:44;37
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Lynn Gerlach;21/07/2022 23:45:25;42
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Betty Rolfson;01/07/2022 00:43:18;21
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Frances Pouros;31/07/2022 17:57:30;48
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Antonia Russel;04/11/2022 09:04:15;17
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;17/07/2022 00:39:06;52
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Timmy Bashirian;12/12/2022 00:48:37;28
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Ed Balistreri;30/12/2022 03:28:34;7
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Joey Torp;01/12/2022 16:24:06;31
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;02/01/2023 04:11:35;47
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;23/02/2023 16:03:12;34
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Wm Marks;28/07/2022 18:59:48;36
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Bernard Kutch;04/02/2023 15:31:48;10
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Sidney Bernhard;26/12/2022 00:34:12;49
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Brooke Turcotte;05/10/2022 12:49:29;22
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;24/03/2023 04:18:46;44
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Lester Hoeger;19/03/2023 06:27:07;30
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Andres Weimann;31/01/2023 04:05:12;36
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Betty Rolfson;15/09/2022 07:32:30;36
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Sherman Stark;05/02/2023 23:10:28;43
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Alicia Kilback;17/09/2022 01:48:59;25
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Belinda Stehr;09/01/2023 06:22:07;48
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Ramiro Kulas;23/12/2022 05:45:27;31
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Marilyn Stokes;09/01/2023 03:57:15;44
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Allen Bauch;30/08/2022 06:31:07;49
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Sherman Stark;07/10/2022 17:54:39;44
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Sidney Bernhard;26/07/2022 06:01:37;25
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Charlotte Kuphal;17/01/2023 09:48:52;55
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Stewart Macejkovic;02/11/2022 00:18:57;18
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Raul Nicolas;28/09/2022 17:03:13;27
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Frank Gleason;27/12/2022 23:14:50;21
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Lucas McDermott;25/08/2022 13:20:56;7
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Alicia Kilback;18/07/2022 00:22:41;40
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;20/12/2022 16:09:06;37
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;06/09/2022 22:01:11;42
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;21/10/2022 01:23:44;41
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Maria Simonis;26/08/2022 12:31:53;26
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Wilson Schaden;27/03/2023 05:44:53;50
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;George Gerlach;10/10/2022 23:42:49;29
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Eunice Balistreri;12/10/2022 03:41:54;40
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Kathy Streich;07/03/2023 05:33:51;24
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Aaron Larkin;19/08/2022 17:58:10;52
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;George Gerlach;12/11/2022 13:19:36;41
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;07/04/2023 09:01:09;53
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Emanuel Wolff;25/03/2023 07:20:15;50
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Gina Casper;12/08/2022 13:55:01;10
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Winston Schowalter;15/11/2022 13:07:52;9
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Claude Ebert;04/01/2023 02:13:25;20
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Gustavo Huels;12/09/2022 14:31:10;43
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Tracy Zboncak;23/06/2022 20:13:42;30
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Frank Gleason;17/03/2023 02:14:31;8
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Marcia Vandervort;26/07/2022 23:06:32;43
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Jerald Streich;29/01/2023 18:52:00;28
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Ken Jast;30/12/2022 02:31:21;7
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Winston Schowalter;31/01/2023 02:25:43;31
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Meghan Pollich;02/11/2022 16:56:05;54
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Nora Reinger;24/12/2022 18:49:06;35
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Ana Kautzer;12/04/2023 04:49:43;32
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Freddie Lowe;15/09/2022 21:59:33;22
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Joy Gleichner;08/10/2022 09:26:30;18
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;05/09/2022 15:26:25;16
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;22/06/2022 19:40:37;17
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Opal Reinger;08/12/2022 12:14:47;49
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Wilma Lebsack;09/01/2023 05:20:46;29
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;08/12/2022 12:14:47;49
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Brian Tremblay;24/12/2022 10:24:20;53
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Lucia Bartell;07/02/2023 23:16:18;38
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Eunice Balistreri;30/12/2022 04:49:32;16
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Johnathan Moore;12/03/2023 23:37:48;31
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Meghan Pollich;26/06/2022 02:09:31;14
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Johnathan Moore;26/02/2023 12:33:55;40
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Jana Smitham;08/04/2023 08:14:07;47
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Joey Torp;02/01/2023 12:57:57;50
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Kyle Predovic;06/09/2022 22:01:11;42
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Sarah McClure;04/10/2022 06:35:02;17
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Shawn Conn;06/02/2023 20:39:04;47
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Shawn Conn;07/03/2023 15:52:22;30
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Olive Carter;11/11/2022 06:25:46;36
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Andres Weimann;02/11/2022 09:15:02;18
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;08/12/2022 14:30:46;12
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Violet McKenzie;05/12/2022 16:50:46;31
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Deborah Nikolaus;08/01/2023 12:26:18;16
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Opal Reinger;07/08/2022 17:00:25;11
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Elvira Smitham;15/09/2022 21:31:52;26
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Beth Bashirian;03/09/2022 05:48:18;30
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;08/12/2022 15:55:50;10
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Armando Erdman;28/03/2023 04:03:57;14
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Wayne Reichert;24/03/2023 10:10:32;39
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;19/12/2022 10:57:06;19
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Jay Sauer;02/09/2022 11:16:41;21
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Jacquelyn Klocko;13/12/2022 08:30:00;15
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Thomas Gulgowski;18/02/2023 06:41:00;33
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;04/08/2022 02:54:13;49
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Aaron Harber;04/02/2023 15:31:48;10
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Lucia Bartell;22/07/2022 19:35:38;44
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Stephanie Farrell;25/12/2022 15:55:55;19
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Lester Hoeger;28/08/2022 11:57:03;5
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Annette Pfeffer;11/03/2023 23:28:56;38
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Jennie O'Reilly;25/01/2023 18:46:49;6
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Fernando Walker;07/08/2022 18:33:46;30
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Ross Abernathy;06/09/2022 22:37:20;22
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Belinda Stehr;14/12/2022 20:59:44;10
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;12/12/2022 23:10:44;38
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Sonja Koelpin;11/09/2022 08:27:32;30
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Nicholas Marks;03/10/2022 02:29:37;54
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Annette Pfeffer;10/10/2022 23:42:49;29
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;27/12/2022 03:29:43;6
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Emanuel Wolff;14/10/2022 05:36:55;46
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Wilson Willms;02/12/2022 03:26:46;36
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Olive Carter;12/11/2022 23:55:54;43
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Allen Bauch;08/08/2022 14:18:48;24
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Daniel Lebsack;26/08/2022 12:17:14;15
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Claude Ebert;09/08/2022 03:50:17;30
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Roxanne Mitchell;26/09/2022 05:48:39;21
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Alfred Huels;08/07/2022 11:26:47;41
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Angel Greenfelder;24/03/2023 18:10:31;16
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;08/01/2023 05:05:11;24
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Wm Marks;07/10/2022 17:54:39;44
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Doreen Corwin;14/04/2023 13:26:03;16
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;11/01/2023 08:46:15;55
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Lester Hoeger;30/03/2023 18:08:54;35
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;04/01/2023 02:13:25;20
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Betty Rolfson;08/09/2022 16:45:21;21
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Beth Bashirian;27/12/2022 16:26:43;53
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Nora Reinger;24/01/2023 14:14:46;9
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Wm Marks;15/02/2023 06:33:04;36
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Stewart Macejkovic;24/03/2023 04:18:46;44
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Brittany Roberts;22/11/2022 22:48:07;18
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Frances Pouros;22/07/2022 03:04:05;44
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Craig Grimes;28/12/2022 04:24:42;7
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Inez Smith;28/07/2022 18:59:48;36
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;27/01/2023 17:26:04;52
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Jean Hyatt;11/12/2022 09:01:18;33
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;07/10/2022 04:54:21;30
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Jodi Runolfsson;12/07/2022 21:07:34;22
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Deborah Nikolaus;31/01/2023 11:32:24;31
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Robert Towne;15/10/2022 06:58:10;5
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Ed Balistreri;27/06/2022 13:39:29;25
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Stewart Macejkovic;08/01/2023 05:05:11;24
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Dave Homenick;26/02/2023 12:33:55;40
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Sean Mayert;24/11/2022 12:19:37;38
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Antonia Russel;24/09/2022 23:21:01;34
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;07/12/2022 09:06:07;46
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Blanche Durgan;14/04/2023 05:51:07;49
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Mark Fay;06/10/2022 11:13:39;21
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Edmond Runolfsdottir;04/02/2023 11:20:31;15
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Alfredo Collier;25/01/2023 01:20:17;21
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Wilson Willms;17/11/2022 01:42:22;31
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Vivian Ledner;27/08/2022 10:41:05;54
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;12/10/2022 03:41:42;49
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Terry Romaguera;11/12/2022 02:04:28;13
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Jack VonRueden;02/01/2023 03:40:29;23
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Jay Sauer;20/08/2022 19:55:36;25
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;02/11/2022 00:18:57;18
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Angelina O'Connell;28/12/2022 11:21:30;32
